cycle,capacity,SoH,resistance,CCCT,CVCT,cell_name
828.0,0.3483751495647857,0.1375144470066294,0.12075348198413849,1542.2708898774872,,CS2_35
829.0,0.3575579703025525,0.14669357997283855,0.12134447693824768,1228.0906951112847,3091.9454657534952,CS2_35
830.0,0.3575413995803954,0.1375184036187613,0.12064440548419952,1214.1200827817083,3044.8235335393692,CS2_35
831.0,0.3483749266708227,0.1375166275383718,0.12064440548419952,1244.0572461191623,3012.670286003209,CS2_35
832.0,0.3392181625784727,0.12835289957892687,0.12145409733057022,1255.711237877491,,CS2_35
833.0,0.3300245148356597,0.12834306742552412,0.12285152822732925,1535.3805562509806,3328.912802740233,CS2_35
834.0,0.3300274704158397,0.11917541130915413,0.12086276710033417,1291.4783951837162,3022.6680349146773,CS2_35
835.0,0.3208599774757216,0.11917482238012979,0.12226378917694092,1290.0252995573683,3007.26218802901,CS2_35
836.0,0.3208630363648057,0.1191739232915018,0.12318475544452667,1264.9964935666358,3010.1816842168046,CS2_35
837.0,0.31169534067624055,0.11000765753244654,0.12178412824869156,1195.1052032912266,3015.480122760957,CS2_35
838.0,0.31169233845198496,0.1100047285793098,0.12307348847389221,1131.465166112088,3000.5584688431118,CS2_35
839.0,0.31170135896259954,0.11001224348662106,0.12307348847389221,1112.9342377467838,2992.9178420802637,CS2_35
840.0,0.30252367069197267,0.11001136109701917,0.12167392671108246,1093.3406085038732,2970.2150623727357,CS2_35
841.0,0.31169537723571394,0.11001526187625708,0.12237433344125748,1076.5310210747994,2967.9807042799366,CS2_35
842.0,0.31170740055789914,0.11001073940570008,0.12318475544452667,1063.5130477948405,2964.152566943754,CS2_35
843.0,0.31168739775500465,0.11000107534718559,0.12307348847389221,1047.7790631689713,2951.762146558729,CS2_35
844.0,0.30252167177236655,0.11000475818231939,0.12307348847389221,1030.3422086222272,2946.2778501696594,CS2_35
845.0,0.30252989074088893,0.10084302382416091,0.12237433344125748,1014.201558475761,2940.043531028088,CS2_35
846.0,0.3025303923210256,0.11001369604633866,0.12307348847389221,1023.6542405580112,2931.1531399681116,CS2_35
847.0,0.29336748222238457,0.10084606267940563,0.12296240031719208,1036.341759253468,2927.592603315192,CS2_35
848.0,0.46754754463706505,0.2291861334100564,0.11740563064813614,1015.576556168031,2924.668728309043,CS2_35
849.0,0.4583934404397711,0.22003054325044785,0.11751177906990051,988.7487628122908,2914.559663764725,CS2_35
850.0,0.44921228018475073,0.22003052840698034,0.11832220107316971,1000.1861238952843,2896.9369650922017,CS2_35
851.0,0.43088064445082813,0.20169059338406306,0.1184292882680893,0.0,1655.3630589503841,CS2_35
852.0,0.4216908042366721,0.19251211151954062,0.1199430525302887,2119.354827519356,3017.433733835868,CS2_35
853.0,0.42170006030404233,0.18334321044181334,0.12145409733057022,1953.3266163264598,3083.2292221575317,CS2_35
854.0,0.4125293089144965,0.17418001870762592,0.12064440548419952,1893.2494090456203,3085.5886048852517,CS2_35
855.0,0.4033541392388784,0.17417397555138203,0.11983470618724823,1859.7186476410498,3113.2913549974546,CS2_35
856.0,0.4033692452325771,0.16501530330339045,0.11924044787883759,1740.1423773628158,3140.7124084148236,CS2_35
857.0,0.3941834554694055,0.16500936611254186,0.12075348198413849,1676.7393992527504,3139.868650605742,CS2_35
858.0,0.39418345637046176,0.16500327789551952,0.12086276710033417,1631.4722660183907,3132.6811856615677,CS2_35
859.0,0.3942000052179978,0.16502288311386892,0.12064440548419952,1594.504187852799,3136.6650954355355,CS2_35
860.0,0.39419101575877863,0.16500935929796245,0.12145409733057022,1560.6609756246398,3130.540533708241,CS2_35
861.0,0.3941832451900517,0.17418004928759367,0.12064440548419952,1530.083292880714,3126.821902800817,CS2_35
862.0,0.3941865345306234,0.16500928831845518,0.1199430525302887,1476.2248843498382,3116.465243263592,CS2_35
863.0,0.38503360535812475,0.16502135228297485,0.12053551524877548,1473.2093572434387,3117.572132767833,CS2_35
864.0,0.3758661804547326,0.15585066064781944,0.12134447693824768,1483.2073166846676,3095.963253506823,CS2_35
865.0,0.3758662141762447,0.1466785036602754,0.1199430525302887,1517.1618375131075,3084.463485511573,CS2_35
866.0,0.36667562733211073,0.14667222528416368,0.12285152822732925,1507.989992603485,3081.80706980126,CS2_35
867.0,0.256677191298316,0.10083553688953877,0.12086276710033417,1489.021779349714,3071.3698206950503,CS2_35
868.0,0.35751722309013495,0.14667696276215664,0.12145409733057022,1466.9888046272827,3082.994742592273,CS2_35
869.0,0.3575413227530788,0.13751692366433516,0.12215343862771988,1417.0071154439065,3075.041622555087,CS2_35
870.0,0.3575518433711679,0.13752134878168343,0.12097223848104477,1373.9924724532611,3071.8542277414526,CS2_35
871.0,0.34838306593902935,0.128351902122537,0.12237433344125748,1314.571233642695,3081.0884120099363,CS2_35
872.0,0.3392087124984694,0.12834780990270822,0.12086276710033417,1294.7280128809507,3057.9793841771316,CS2_35
873.0,0.3483751748839945,0.12834977922934407,0.12086276710033417,1269.6033817444986,,CS2_35
874.0,0.3483751495647857,0.1375144470066294,0.12075348198413849,1542.2708898774872,,CS2_35
875.0,0.3575579703025525,0.14669357997283855,0.12134447693824768,1228.0906951112847,3091.9454657534952,CS2_35
876.0,0.3575413995803954,0.1375184036187613,0.12064440548419952,1214.1200827817083,3044.8235335393692,CS2_35
877.0,0.3483749266708227,0.1375166275383718,0.12064440548419952,1244.0572461191623,3012.670286003209,CS2_35
878.0,0.3392181625784727,0.12835289957892687,0.12145409733057022,1255.711237877491,,CS2_35
879.0,0.3300245148356597,0.12834306742552412,0.12285152822732925,1535.3805562509806,3328.912802740233,CS2_35
880.0,0.3300274704158397,0.11917541130915413,0.12086276710033417,1291.4783951837162,3022.6680349146773,CS2_35
881.0,0.3208599774757216,0.11917482238012979,0.12226378917694092,1290.0252995573683,3007.26218802901,CS2_35
882.0,0.3208630363648057,0.1191739232915018,0.12318475544452667,1264.9964935666358,3010.1816842168046,CS2_35
1.0,1.1338066110520781,0.8254050555115411,0.09162821620702744,6671.683200205512,2212.9986354321536,CS2_36
2.0,1.1334134702484167,0.8253883873304776,0.09162821620702744,6666.933312022656,2204.3736261602,CS2_36
3.0,1.1328286101875913,0.8253910357821249,0.09081734716892242,6662.682286644406,2201.186076014451,CS2_36
4.0,1.1270332722889724,0.8162401186664305,0.088546022772789,6656.650721758844,2225.592597365354,CS2_36
5.0,1.1267116857980117,0.8070601240347011,0.08749417960643768,6693.7885696829,2052.8491532307453,CS2_36
6.0,1.124261017581048,0.7978846573843998,0.08676299452781677,6692.824462561308,2016.772509990289,CS2_36
7.0,1.1150115166743946,0.8070445369846487,0.09000647813081741,6611.138098863703,2133.3906851653373,CS2_36
8.0,1.1089666145750847,0.8070491149896618,0.088546022772789,6567.52747960687,2132.390338633966,CS2_36
9.0,1.1075882593653052,0.807053525556331,0.0906522199511528,6549.85575546787,2121.577961984498,CS2_36
10.0,1.105772038995162,0.7978555511451167,0.08911444246768951,6532.652939652675,2116.187200803921,CS2_36
11.0,1.1082769593025792,0.8070549098815236,0.08676299452781677,6532.12234636597,2067.800173493568,CS2_36
12.0,1.112932182255405,0.7978865566868547,0.08757387101650238,6585.805414710121,1995.521538721121,CS2_36
13.0,1.112988055371036,0.7887256167993684,0.08595212548971176,6601.762038962479,1962.4134446435783,CS2_36
14.0,1.1127971667461132,0.7887303812244583,0.0852188766002655,6605.545731438324,1943.820779832051,CS2_36
15.0,1.112458056752362,0.7887248273489592,0.08506378531455994,6608.1729737746355,1929.7434075989295,CS2_36
16.0,1.1121902604059106,0.788718511176929,0.08579585701227188,6610.19082131164,1913.9319539814605,CS2_36
17.0,1.112012700816156,0.7887205976633687,0.08433038741350174,6612.958308546309,1898.7450946952158,CS2_36
18.0,1.108000436582179,0.7887326637463358,0.08498646318912506,6611.6634021762,1892.0104572364944,CS2_36
19.0,1.1075350499545462,0.7887358098334618,0.08498646318912506,6609.42848473927,1886.5553298254963,CS2_36
20.0,1.1071381215567389,0.7795564018823085,0.08490926772356033,6607.179659299349,1879.6832511259126,CS2_36
21.0,1.1067523031151418,0.7795550076710316,0.0835956558585167,6605.321031822852,1871.3554058730952,CS2_36
22.0,1.1064770587905484,0.7795394737530075,0.0836719274520874,6602.697030829935,1866.3558816855075,CS2_36
23.0,1.1063048574157182,0.7795506093287725,0.08498646318912506,6601.464632574265,1860.0281428232265,CS2_36
24.0,1.1058361647172874,0.779549102559116,0.0820472314953804,6600.590386494063,1854.2940430974122,CS2_36
25.0,1.1054579660440906,0.7795568101764548,0.08417706191539764,6597.6997310312,1850.2941904639592,CS2_36
26.0,1.1051384630419614,0.7795644446494824,0.08278404921293259,6592.684472929861,1847.3410706607392,CS2_36
27.0,1.0957048003880436,0.7795260283597352,0.0852188766002655,6552.461273415247,1935.11701527267,CS2_36
28.0,1.08910990291196,0.7795395555966299,0.0883043110370636,6472.704793040757,2001.908562639961,CS2_36
29.0,1.0879088780265784,0.7795288978496628,0.08603048324584961,6446.89059779339,2014.5018264080863,CS2_36
30.0,1.0871404645160523,0.7795149945669733,0.08668404817581177,6429.311224831967,2026.298388089519,CS2_36
31.0,1.085984676363469,0.7886973909415639,0.08676299452781677,6408.576510559069,2046.844408058154,CS2_36
32.0,1.0940259166577682,0.7795470558267914,0.08506378531455994,6445.305092350987,1934.6472046901472,CS2_36
33.0,1.0949674538454621,0.7703774636633827,0.08433038741350174,6499.998839121778,1895.2272395027103,CS2_36
34.0,1.0858072780786652,0.7795256808798094,0.08668404817581177,6467.059631872107,1980.7374838876422,CS2_36
35.0,1.0794433426800802,0.7795301184463457,0.08757387101650238,6400.63951951015,2020.8290432793438,CS2_36
36.0,1.0791840180692092,0.7795256140434506,0.0861089751124382,6375.669817810529,2041.5316160356742,CS2_36
37.0,1.078459123542833,0.7795084466699231,0.08822403848171234,6374.075888458174,2037.453595448751,CS2_36
38.0,1.078670996153079,0.7795205807513149,0.0883043110370636,6359.825515278499,2052.531656400999,CS2_36
39.0,1.0866210060020014,0.7703873158611841,0.08668404817581177,6409.9768728577765,1939.0376876595546,CS2_36
40.0,1.0870770175067002,0.7795459583732538,0.0835956558585167,6452.668705274991,1915.9916871201713,CS2_36
41.0,1.0777931923143766,0.7795301688678633,0.08757387101650238,6414.41599200858,2012.6105854437337,CS2_36
42.0,1.0767807918113874,0.779510185647292,0.08676299452781677,6347.623204690928,2052.203297644912,CS2_36
43.0,1.0764721394969263,0.7795225491488881,0.08684208989143372,6343.642551944533,2044.0629138086224,CS2_36
44.0,1.0718244042078808,0.7795074747962439,0.08595212548971176,6339.24826933007,2044.9850027230568,CS2_36
45.0,1.0711227518872464,0.7795285069594872,0.08757387101650238,6323.029122641077,2069.8747259617085,CS2_36
46.0,1.0794928482397308,0.7703643887094069,0.0866052508354187,6363.27201974811,1959.7551168929785,CS2_36
47.0,1.080303519583967,0.7703659103506296,0.08514125645160675,6414.402419266058,1924.0383293385385,CS2_36
48.0,1.0715311247130497,0.7795161930691317,0.08749417960643768,6386.744275586912,2004.7829623634461,CS2_36
49.0,1.0707666196755437,0.7795224515666008,0.08676299452781677,6328.201883577858,2043.2662323433906,CS2_36
50.0,1.0701721884619844,0.7703535329223092,0.08684208989143372,6322.311106238281,2039.7350264969282,CS2_36
51.0,1.069615116531353,0.7703489321957835,0.08676299452781677,6316.0610273384955,2038.4850639655488,CS2_36
52.0,1.0687016031198973,0.7796085847818328,0.08757387101650238,6294.997611024068,2073.6871062063146,CS2_36
53.0,1.1050292745813424,0.7795160026694243,0.08595212548971176,6298.639703604367,2087.3435724571245,CS2_36
54.0,1.0990929585377924,0.7887203901844898,0.08603048324584961,6506.197664491885,2113.514484312058,CS2_36
55.0,1.1049865681372835,0.779560271936991,0.08351951837539673,6541.09853853373,1987.8640474868153,CS2_36
56.0,1.1047656617609092,0.7795806845458144,0.08351951837539673,6558.900368220791,1958.70971469894,CS2_36
57.0,1.0962976344543127,0.7887143478035274,0.0852188766002655,6515.520681488866,2042.2668783757254,CS2_36
58.0,1.0898435888352553,0.7887018676339511,0.08668404817581177,6453.512104946552,2078.2813089931733,CS2_36
59.0,1.0886560950330975,0.779545291344291,0.08603048324584961,6436.746954392875,2073.515739678114,CS2_36
60.0,1.0807610695476868,0.7886843243321047,0.0869213193655014,6383.573385147203,2165.887636441985,CS2_36
61.0,1.0860892362381662,0.7886990013550494,0.0869213193655014,6373.827173413723,2098.141218322984,CS2_36
62.0,1.0808095812683851,0.7886809486929907,0.08757387101650238,6378.813625235969,2103.906671771969,CS2_36
63.0,1.0778799578217966,0.7795158434160216,0.08757387101650238,6340.372889830411,2165.0752349525283,CS2_36
64.0,1.072507443611924,0.7795093029936139,0.0877336710691452,6306.867181210109,2170.3248236477957,CS2_36
65.0,1.071644855769363,0.7794991519435962,0.08911444246768951,6303.2283767046465,2155.5908096814237,CS2_36
66.0,1.0710681783700713,0.779484074456847,0.08846531063318253,6292.385229811218,2153.4034393314796,CS2_36
67.0,1.069427286346617,0.7886315876930661,0.0883043110370636,6268.869390278473,2196.574256872118,CS2_36
68.0,1.0701084306616209,0.7794663670559786,0.0869213193655014,6267.529170638736,2158.264079176588,CS2_36
69.0,1.069803950586544,0.7794831180643581,0.08757387101650238,6278.155071307701,2144.0457839149167,CS2_36
70.0,1.0630968134928052,0.7794507972046698,0.0891956090927124,6259.29422657931,2177.090417063271,CS2_36
71.0,1.0626746137440728,0.7794490785756788,0.08911444246768951,6231.525462645368,2187.4964303252054,CS2_36
72.0,1.0622912734773848,0.779441046366208,0.08911444246768951,6231.306979036977,2177.8092256253876,CS2_36
73.0,1.0618679206386368,0.7794552298284187,0.08911444246768951,6229.713866550475,2169.4029874734115,CS2_36
74.0,1.060991049119722,0.7794567131916503,0.088546022772789,6206.901265880326,2204.1678551755613,CS2_36
75.0,1.0621522655004774,0.7702806015732209,0.08749417960643768,6222.8114140149555,2150.0917965336703,CS2_36
76.0,1.061782560477029,0.7702759978534635,0.08765369653701782,6233.936989953392,2144.483130938257,CS2_36
77.0,1.0613756870442885,0.7702957656067483,0.08903343230485916,6229.577729414916,2140.2175612911815,CS2_36
78.0,1.0610967921544097,0.7703035609336184,0.08976122736930847,6222.405633149203,2150.6548630787875,CS2_36
79.0,1.0608590860835807,0.7702960812987457,0.08846531063318253,6218.79642611969,2149.4205526974984,CS2_36
80.0,0.9434336605672825,0.7611303386142794,0.08757387101650238,6221.154010971601,0.0,CS2_36
81.0,0.9430515897543453,0.7519598201315333,0.0861089751124382,6234.594779712905,0.0,CS2_36
82.0,1.0599700170238358,0.7702808391655862,0.08684208989143372,6222.437313932402,2161.0610182042583,CS2_36
83.0,1.0596320866453741,0.7703050083363105,0.0883043110370636,6203.124954299885,2154.029968053859,CS2_36
84.0,1.0593858327377004,0.7702952598619661,0.0861089751124382,6197.968953574658,2159.7172696392518,CS2_36
85.0,1.0591517380510957,0.7703172440453444,0.08757387101650238,6191.67183422565,2160.87344961043,CS2_36
86.0,0.9405944345356114,0.7519687930161529,0.08838474005460739,6187.890476187982,0.0,CS2_36
87.0,1.0584287782171922,0.770301799275184,0.08765369653701782,6198.546429572569,2169.576494140434,CS2_36
88.0,1.058566711060737,0.7703050140941987,0.08757387101650238,6184.156767983281,2151.296066595183,CS2_36
89.0,1.0535018126898599,0.77030346731797,0.0883043110370636,6180.48461638164,2161.7639764274354,CS2_36
90.0,1.053104702907109,0.7611223802089371,0.08765369653701782,6171.968701877398,2164.310819333652,CS2_36
91.0,1.0525044579979945,0.7611345280795592,0.08903343230485916,6169.500247208809,2167.1547200190835,CS2_36
92.0,1.044866290810998,0.770299747871123,0.09073470532894135,6126.823348079808,2239.245152383228,CS2_36
93.0,1.0441194425385472,0.7702997551147734,0.08927691727876663,6084.526234222692,2277.478769015055,CS2_36
94.0,1.0434839875419233,0.7702858661964164,0.090170718729496,6073.151332041365,2276.4005937054753,CS2_36
95.0,1.051927965298877,0.7703070974639787,0.08838474005460739,119.56068008644658,1718.0728301579713,CS2_36
96.0,1.0518002543883493,0.7702968921516397,0.0869213193655014,6151.580690350142,2184.569718104036,CS2_36
97.0,1.0514612660228637,0.7703089820972102,0.08757387101650238,6156.035397875472,2163.8490304749175,CS2_36
98.0,1.058584134343584,0.7611453982437308,0.08749417960643768,6175.224494056703,2105.1331248813367,CS2_36
99.0,1.059122054157851,0.7611396272126606,0.08676299452781677,6220.027528272869,2058.056559180797,CS2_36
100.0,1.0521263014192885,0.7611327716698879,0.08456142991781235,6228.076752580098,2023.4788988259243,CS2_36
101.0,1.0506544182769002,0.77031801729227,0.08684208989143372,6145.2083554669225,2171.3178232858045,CS2_36
102.0,1.0506071928668401,0.7703601662955142,0.08749417960643768,6140.898360305917,2158.9900090198207,CS2_36
103.0,1.0504068477779425,0.7703421986872729,0.08618761599063873,6148.537710108314,2118.9440984862304,CS2_36
104.0,1.0446112095990165,0.7611703351204973,0.08765369653701782,6131.161475277899,2154.255476097256,CS2_36
105.0,1.0523018903420922,0.7611835923486366,0.08587391674518585,6132.708243930436,2121.9141241873003,CS2_36
106.0,1.0570248828199715,0.761180651492308,0.08595212548971176,6192.9663970661495,2053.166308492713,CS2_36
107.0,0.9419005087546626,0.7428459908036826,0.0844072699546814,6206.18744770257,,CS2_36
108.0,1.043673606659353,0.7611625692363175,0.08684208989143372,6151.2396873141115,2184.801785264368,CS2_36
109.0,1.0436590275588964,0.7611825188999141,0.08846531063318253,6095.8953905398375,2185.6301249125972,CS2_36
110.0,1.0435357440784234,0.7611641993116869,0.08676299452781677,6090.37949155239,2193.26708137081,CS2_36
111.0,1.0422244599273245,0.7611610138291289,0.08757387101650238,6085.957628186123,2203.6763821068453,CS2_36
112.0,1.0438376584704712,0.7703322489973781,0.08911444246768951,6051.535181533545,2258.706721810944,CS2_36
113.0,1.0505588070757266,0.7520129952074361,0.08595212548971176,6140.308191899792,2091.9777690844203,CS2_36
114.0,0.939579020294354,0.7428321612651003,0.0852966234087944,6166.997848107858,0.0,CS2_36
115.0,1.0418213778237928,0.7611791175379934,0.0883043110370636,6133.839359097823,2183.583430508501,CS2_36
116.0,1.0412617192358997,0.7611776170414674,0.0877336710691452,6056.738448473305,2217.160321428906,CS2_36
117.0,1.0413186082636474,0.7611612791216842,0.08911444246768951,6053.4731160662195,2218.222926168819,CS2_36
118.0,1.0359010313060117,0.7520030248664735,0.0883043110370636,6060.426334218471,2196.2581023293315,CS2_36
119.0,1.0348378418233453,0.7611657241143945,0.0891956090927124,6019.801457706781,2266.0658504232415,CS2_36
120.0,1.043636438274966,0.7611740594344332,0.08668404817581177,6072.040158545831,2127.257729533303,CS2_36
121.0,1.0481717020304333,0.7611784937913072,0.08676299452781677,6126.234174552257,2097.4462532972684,CS2_36
122.0,1.0493846645674096,0.7520270459830982,0.0844072699546814,6137.934960860002,2080.4000469637103,CS2_36
123.0,1.0499876282325693,0.7520151719412682,0.08595212548971176,6160.265261921915,2047.6198833172093,CS2_36
124.0,1.0503921775369889,0.7520348765983316,0.08433038741350174,6172.251370332495,2033.5111823840416,CS2_36
125.0,1.0506812320035914,0.7520317251249383,0.0844072699546814,6181.053440689226,2017.3873165243422,CS2_36
126.0,1.0509321921044412,0.7520051400754777,0.08433038741350174,6187.72318071645,2009.309417946788,CS2_36
127.0,1.0513863777127967,0.7520307570079863,0.08433038741350174,6196.03762080305,1994.6191851606127,CS2_36
128.0,1.0514348276768717,0.7520461149326318,0.0836719274520874,6201.6475756134605,1991.2946836584597,CS2_36
129.0,1.0515431006174825,0.752025223317162,0.08579585701227188,6203.648214200162,1983.326275205065,CS2_36
130.0,1.05169289923,0.7520462295387049,0.08514125645160675,6206.961606141063,1980.4707199999248,CS2_36
131.0,1.0517704073638094,0.7520374988208285,0.08587391674518585,6208.821686312382,1977.3580400970532,CS2_36
132.0,1.0518308059471324,0.7520313147432245,0.08433038741350174,6210.947271144076,1971.9679276821553,CS2_36
133.0,1.051924230797901,0.7520477395690357,0.08514125645160675,6211.854240995308,1970.577255455486,CS2_36
134.0,1.0519146100062062,0.7520424993715065,0.08278404921293259,6214.104657100281,1968.105077974964,CS2_36
135.0,1.0519103816507929,0.7428627219737256,0.08425365388393402,6214.495536249655,1964.093146301282,CS2_36
136.0,1.04408076857613,0.7336888919078245,0.08351951837539673,6213.71448568732,1961.7652129014605,CS2_36
137.0,1.0403094247750728,0.7520168877500282,0.08603048324584961,6078.586385781062,2183.958884709922,CS2_36
138.0,1.0355604561975285,0.7520136000982449,0.08684208989143372,6053.491020929592,2177.271152175672,CS2_36
139.0,1.0352020793508363,0.7520214153943947,0.08676299452781677,6049.553621590079,2181.286684286548,CS2_36
140.0,1.0340491305669115,0.7520076375448294,0.08765369653701782,6044.06948715169,2174.4272804994835,CS2_36
141.0,1.042231188752761,0.7520358405207597,0.08676299452781677,6020.724501155317,2202.78819231363,CS2_36
142.0,1.043792144943735,0.7520229161830798,0.08514125645160675,6126.312809181283,2053.9639497630997,CS2_36
143.0,1.0426452610509311,0.7429024484901638,0.08506378531455994,6146.690467140637,2029.2619704272365,CS2_36
144.0,1.033361488420967,0.7612281336278446,0.08838474005460739,6067.257732599857,2175.5680790129118,CS2_36
145.0,1.0421139073761916,0.7611280388036672,0.08676299452781677,5997.538532836195,2256.7855470030972,CS2_36
146.0,1.0428438443098293,0.7703488341731887,0.0883043110370636,6049.458033712999,2279.347420365062,CS2_36
147.0,1.0501080024095641,0.7519847273144948,0.08668404817581177,6128.9035236833515,2105.8062795439364,CS2_36
148.0,1.0504234603969678,0.751990875274282,0.0844072699546814,6161.329036276329,2073.4955275561006,CS2_36
149.0,1.0353848676297701,0.7519894272915879,0.0869213193655014,6101.230715481732,2215.3488238071222,CS2_36
150.0,1.0353301621649185,0.7611340038316179,0.08676299452781677,6025.833548934468,2245.80342459603,CS2_36
151.0,1.0355444802200522,0.7519695510299678,0.08757387101650238,6032.021179141404,2192.1300984515256,CS2_36
152.0,1.034915984240752,0.7519710078262867,0.08684208989143372,6025.1471918967,2189.1769987453445,CS2_36
153.0,1.0346873929580855,0.761146147325251,0.08765369653701782,5989.802371968501,2235.0822379898455,CS2_36
154.0,1.0431165027428007,0.7519814505844377,0.08514125645160675,6054.714588823263,2094.2433213714394,CS2_36
155.0,1.0438656335907266,0.7519952321587415,0.08514125645160675,6107.328355599559,2052.9011573496973,CS2_36
156.0,1.0345894819183479,0.7519728357256383,0.08838474005460739,6069.312388963212,2150.631109961774,CS2_36
157.0,1.0336469292617336,0.7611522232176766,0.08684208989143372,5995.458883737068,2211.7701790341816,CS2_36
158.0,1.0335519857794904,0.761149151641694,0.0883043110370636,5992.912755980535,2206.8796371793433,CS2_36
159.0,1.0333949108500609,0.7611320985662079,0.08903343230485916,5991.709664920141,2199.9737921877822,CS2_36
160.0,1.0322350734445709,0.7520211407915429,0.08838474005460739,5978.037655340857,2229.7855783074046,CS2_36
161.0,1.0410568551829302,0.7520375276598903,0.0861089751124382,6007.071557417163,2121.071083618357,CS2_36
162.0,1.0419883153599847,0.7428690058016817,0.08668404817581177,6080.406690010452,2060.979357444943,CS2_36
163.0,1.0335773490136384,0.7520106247347316,0.08684208989143372,6096.049591464107,2031.790754200687,CS2_36
164.0,1.0320702081497974,0.7520242311674956,0.08838474005460739,5969.147584456165,2246.457162546518,CS2_36
165.0,1.032394974593541,0.7427709370553279,0.08911444246768951,5964.490884361381,2218.832331493235,CS2_36
166.0,1.0320390141074949,0.7519586831677936,0.0869213193655014,5971.162982354435,2213.160970769328,CS2_36
167.0,1.02616078167008,0.7519468262524263,0.08911444246768951,5970.146491130989,2203.9575586668216,CS2_36
168.0,1.034831456767294,0.7519675626258219,0.08684208989143372,5970.694325078744,2165.2569568558247,CS2_36
169.0,1.040359079264072,0.7519709509019087,0.08668404817581177,6049.672890278045,2085.5095402952284,CS2_36
170.0,1.0408405847009106,0.7427882102945778,0.08595212548971176,6087.329223263427,2062.932261533977,CS2_36
171.0,1.0410440753820165,0.7428039387838986,0.08514125645160675,6081.705374667188,2047.8390109234024,CS2_36
172.0,1.0413158974261123,0.7428176193968763,0.08595212548971176,6087.2844551102025,2038.6833437897149,CS2_36
173.0,1.0415441306969553,0.7428041674541447,0.0844842791557312,6094.349179574347,2026.4499369491823,CS2_36
174.0,1.041726597735914,0.7519778027798584,0.08595212548971176,6099.162568654108,2019.403318886354,CS2_36
175.0,1.0417630602941277,0.7428256177236593,0.0844072699546814,6105.070012507786,2012.075572674512,CS2_36
176.0,1.0417219582797836,0.7428073431069703,0.0835956558585167,6104.397720157518,2011.059929748415,CS2_36
177.0,1.0417019879946394,0.7428331941814043,0.0836719274520874,6105.101341990929,2003.919467290747,CS2_36
178.0,1.0417111361801885,0.7428182639487035,0.08506378531455994,6106.117257512349,2006.4507034355192,CS2_36
179.0,1.0417717696399555,0.7428179039587905,0.08506378531455994,6107.195326142479,2003.4822220893693,CS2_36
180.0,1.041873107701731,0.7428393466653289,0.08351951837539673,6109.602671411645,1996.8888373866794,CS2_36
181.0,1.0419307447299238,0.7428413482971638,0.08506378531455994,6112.275496253686,1993.3423021041672,CS2_36
182.0,1.0425034069949735,0.7428231301678221,0.08425365388393402,6120.635901772068,1974.0460143311648,CS2_36
183.0,1.0426041233135146,0.7428265056566965,0.08425365388393402,6130.513156253903,1965.0466607150156,CS2_36
184.0,1.032994120971824,0.7428195605392842,0.08603048324584961,6086.886003383435,2061.7744723490905,CS2_36
185.0,1.0319110394617557,0.751982071538122,0.08749417960643768,5985.96196794929,2175.615136931883,CS2_36
186.0,1.0317386942019364,0.7427979615410818,0.08684208989143372,5979.477316752193,2170.3652015404077,CS2_36
187.0,1.0311648180667903,0.7427942331589891,0.0883043110370636,5966.275249095168,2182.1618169623544,CS2_36
188.0,1.0250735839384308,0.7519587899995233,0.08838474005460739,5949.554584107944,2213.723352455534,CS2_36
189.0,1.0337311907270301,0.7519846251219684,0.08456142991781235,5976.134284689906,2124.9148693288444,CS2_36
190.0,1.0346723122725725,0.7428403165205498,0.08595212548971176,6043.189240330365,2059.6983488003025,CS2_36
191.0,1.0314124231059862,0.7427886371362313,0.0852188766002655,6057.535377345281,1998.9957048671786,CS2_36
192.0,1.0246708218284628,0.7520211783660319,0.0861089751124382,5928.178577762679,2255.8162639534567,CS2_36
193.0,1.0249937606848896,0.7520576419815304,0.0883043110370636,5926.428023239248,2235.0667714078445,CS2_36
194.0,1.0267713235856308,0.7520029541666493,0.08765369653701782,5904.757614274477,2301.1906364078013,CS2_36
195.0,1.0350927600453796,0.7519965691621955,0.08603048324584961,5979.9609546618285,2187.6012099490617,CS2_36
196.0,1.0402679246056916,0.7427993377512283,0.08587391674518585,6045.500242923295,2108.431522659641,CS2_36
197.0,1.0330147482470156,0.7428087707425108,0.08595212548971176,6061.987360770923,2061.245544959922,CS2_36
198.0,1.0261580989958805,0.7519603984387411,0.08846531063318253,5950.617147775396,2260.4261438028043,CS2_36
199.0,1.0315088744128555,0.7428086468804991,0.08676299452781677,5947.382211376469,2225.176582945889,CS2_36
200.0,1.026575233726248,0.7427916340566552,0.08676299452781677,5956.914576446201,2209.8181525908876,CS2_36
201.0,1.0317644277718425,0.7519823792361708,0.0861089751124382,5960.444915029439,2238.786324619883,CS2_36
202.0,1.0337410083733267,0.7519664202838819,0.08514125645160675,6016.469801134357,2102.5576309322205,CS2_36
203.0,1.0343894697330636,0.7427994455204325,0.0844072699546814,6044.222954234239,2066.9805553381157,CS2_36
204.0,1.0250977369600172,0.7519532210125771,0.08757387101650238,5992.091983962266,2198.552546675375,CS2_36
205.0,1.0251069618103412,0.7519575246162327,0.08765369653701782,5939.523565281794,2214.708110036998,CS2_36
206.0,1.0248507600969958,0.7427871374493324,0.08684208989143372,5949.133971769916,2188.4119943366095,CS2_36
207.0,1.0247375978877633,0.7427919547032151,0.08838474005460739,5939.134120617993,2198.6774840883736,CS2_36
