cycle_index,discharge_capacity,charge_capacity,discharge_energy,charge_energy,dc_internal_resistance,temperature_maximum,temperature_average,temperature_minimum,date_time_iso,energy_efficiency,charge_throughput,energy_throughput,charge_duration,time_temperature_integrated,paused,file_name
506,0.90684032,0.90735006,2.6603868,3.1821308,0.0155063485726714,42.808353424072266,39.1429443359375,35.06657028198242,2018-04-28T22:17:36+00:00,0.8360394236465704,503.8139343261719,1757.261962890625,640.0,1392.9861876459215,0,FastCharge_000001_CH38_structure
507,0.90617985,0.90668231,2.6583862000000003,3.1799319,0.0155262015759944,42.882442474365234,39.12767791748047,35.13648986816406,2018-04-28T22:53:52+00:00,0.8359884059152336,504.7206115722656,1760.44189453125,768.0,1475.1493968516922,0,FastCharge_000001_CH38_structure
508,0.90559584,0.90607059,2.6563399,3.1777966,0.0155509710311889,42.912994384765625,39.13056564331055,35.106441497802734,2018-04-28T23:32:16+00:00,0.8359062062058974,505.626708984375,1763.61962890625,768.0,1474.8688371362907,0,FastCharge_000001_CH38_structure
509,0.90489578,0.90546197,2.6538112000000003,3.1756883,0.0155724361538887,42.939361572265625,39.13590621948242,35.033935546875,2018-04-29T00:10:40+00:00,0.8356648856249527,506.53216552734375,1766.79541015625,640.0,1393.5756517945044,0,FastCharge_000001_CH38_structure
510,0.90431052,0.904827,2.6515749,3.1734993,0.0155834341421723,42.94439315795898,39.162052154541016,35.068904876708984,2018-04-29T00:46:56+00:00,0.8355366267136092,507.4369812011719,1769.9688720703125,768.0,1475.8328758711186,0,FastCharge_000001_CH38_structure
511,0.90358156,0.90413791,2.6492236,3.1712477000000003,0.015613280236721,42.90542602539063,39.16431427001953,35.10456085205078,2018-04-29T01:25:20+00:00,0.8353884182556915,508.3411254882813,1773.14013671875,768.0,1392.5178341225935,0,FastCharge_000001_CH38_structure
512,0.90288955,0.90344894,2.6473148,3.168642,0.0156184677034616,42.88451385498047,39.18607711791992,35.13484191894531,2018-04-29T02:01:36+00:00,0.8354729881128887,509.24456787109375,1776.3087158203125,768.0,1478.5180430047646,0,FastCharge_000001_CH38_structure
513,0.90221977,0.90276462,2.6451323,3.1664112,0.0156489871442317,42.97589874267578,39.19533157348633,35.14284133911133,2018-04-29T02:40:00+00:00,0.8353723294056058,510.1473388671875,1779.4752197265625,768.0,1477.195424484119,0,FastCharge_000001_CH38_structure
514,0.90156907,0.90209562,2.6424026,3.1641579,0.0156734474003314,42.92584609985352,39.20347595214844,35.12042236328125,2018-04-29T03:18:24+00:00,0.8351045312877717,511.0494384765625,1782.6392822265625,768.0,1396.1377810506629,0,FastCharge_000001_CH38_structure
515,0.90089488,0.90146893,2.6394534,3.1622207,0.0157126840204,42.956336975097656,39.134254455566406,35.103145599365234,2018-04-29T03:54:40+00:00,0.8346834868293663,511.9508972167969,1785.801513671875,768.0,1476.0808414638268,0,FastCharge_000001_CH38_structure
516,0.90017527,0.90072358,2.6367776000000003,3.1597111,0.0157421175390481,42.920780181884766,39.11726760864258,35.03416442871094,2018-04-29T04:33:04+00:00,0.8344995844715044,512.8516235351562,1788.9613037109375,768.0,1474.458829915009,0,FastCharge_000001_CH38_structure
517,0.89949727,0.90005922,2.6345351000000004,3.1574726,0.0157606825232505,42.83129501342773,39.09142303466797,35.018341064453125,2018-04-29T05:11:28+00:00,0.8343809856022187,513.751708984375,1792.1187744140625,768.0,1391.7570864305872,0,FastCharge_000001_CH38_structure
518,0.89877957,0.89933294,2.63234,3.155019,0.0157853607088327,42.82634353637695,39.06085205078125,35.026329040527344,2018-04-29T05:47:44+00:00,0.8343341196994377,514.6510009765625,1795.273681640625,768.0,1473.0473905817507,0,FastCharge_000001_CH38_structure
519,0.89802915,0.89871448,2.6297672000000003,3.153101,0.0158304814249277,42.89134979248047,39.06325149536133,34.98577880859375,2018-04-29T06:26:08+00:00,0.8340256782132892,515.5497436523438,1798.4268798828125,768.0,1472.3844683349494,0,FastCharge_000001_CH38_structure
520,0.89730459,0.89791542,2.6270831,3.1501749,0.0158644169569015,42.91724395751953,39.05479431152344,34.975101470947266,2018-04-29T07:04:32+00:00,0.8339483309323555,516.4476318359375,1801.5770263671875,768.0,1391.9191537107613,0,FastCharge_000001_CH38_structure
521,0.8965711,0.89726192,2.6241379,3.1479406,0.0158833749592304,42.9438591003418,39.05656433105469,34.93009948730469,2018-04-29T07:40:48+00:00,0.8336046429846865,517.3449096679688,1804.7249755859373,768.0,1473.4586630576084,0,FastCharge_000001_CH38_structure
522,0.89580488,0.8964389000000001,2.6210203,3.1451905,0.0159211624413728,42.923377990722656,39.04990005493164,34.96009826660156,2018-04-29T08:19:12+00:00,0.833342304703006,518.2413330078125,1807.8701171875,768.0,1472.9226293747563,0,FastCharge_000001_CH38_structure
523,0.8950212,0.89570582,2.6182377,3.1428335,0.0159592069685459,42.89788436889648,39.03923797607422,34.94403076171875,2018-04-29T08:57:36+00:00,0.8330818988661027,519.1370239257812,1811.012939453125,768.0,1390.9271521587334,0,FastCharge_000001_CH38_structure
524,0.8942548,0.89497185,2.6157315,3.1403999,0.0159931946545839,42.89470672607422,39.01584243774414,34.95310592651367,2018-04-29T09:33:52+00:00,0.832929430420629,520.0320434570312,1814.1534423828125,896.0,1472.6720228169522,0,FastCharge_000001_CH38_structure
525,0.89341033,0.89409858,2.6128094,3.137476,0.0160504821687936,42.87432098388672,38.9869384765625,34.96315383911133,2018-04-29T10:12:16+00:00,0.8327743064807507,520.9261474609375,1817.2908935546875,896.0,1470.4604339889538,0,FastCharge_000001_CH38_structure
526,0.89259851,0.89325386,2.6099875,3.1345608,0.016095895320177,42.96354675292969,38.96725082397461,34.879493713378906,2018-04-29T10:50:40+00:00,0.8326485484026982,521.8193969726562,1820.4254150390625,768.0,1470.5842384974694,0,FastCharge_000001_CH38_structure
527,0.89176232,0.89254034,2.6066616,3.1321533,0.016150064766407,42.93835067749024,38.94219970703125,34.8179817199707,2018-04-29T11:29:04+00:00,0.8322266984824785,522.7119140625,1823.5576171875,768.0,1388.9510062886766,0,FastCharge_000001_CH38_structure
528,0.89083362,0.89159805,2.603107,3.1288903,0.016189057379961,42.942684173583984,38.92461395263672,34.81234359741211,2018-04-29T12:05:20+00:00,0.8319585381436991,523.603515625,1826.6864013671875,896.0,1470.8895143480204,0,FastCharge_000001_CH38_structure
529,0.89000338,0.89077604,2.5999827,3.1260507,0.0162393394857645,42.8973274230957,38.932106018066406,34.825809478759766,2018-04-29T12:43:44+00:00,0.8317148215158506,524.4942626953125,1829.8125,896.0,1469.7386464047036,0,FastCharge_000001_CH38_structure
530,0.88915122,0.88992685,2.5968013,3.123157,0.0162968952208757,42.84132766723633,38.90485763549805,34.77598571777344,2018-04-29T13:22:08+00:00,0.8314667818492635,525.3842163085938,1832.9356689453125,896.0,1468.707352539052,0,FastCharge_000001_CH38_structure
531,0.88827085,0.88907552,2.5934024,3.120435,0.0163628626614809,42.84469223022461,38.84412384033203,34.76919174194336,2018-04-29T14:00:32+00:00,0.8311028430331026,526.2733154296875,1836.05615234375,896.0,1467.588790912771,0,FastCharge_000001_CH38_structure
532,0.8873470999999999,0.88808638,2.5901189,3.1170313,0.0164509825408458,42.84439468383789,38.80804061889648,34.73127365112305,2018-04-29T14:38:56+00:00,0.8309569749909153,527.161376953125,1839.173095703125,896.0,1385.181980405726,0,FastCharge_000001_CH38_structure
533,0.88639838,0.88723814,2.5865092,3.1142297,0.0165256820619106,42.89155960083008,38.7443733215332,34.672889709472656,2018-04-29T15:15:12+00:00,0.8305454154521742,528.0486450195312,1842.287353515625,1024.0,1466.2281228128377,0,FastCharge_000001_CH38_structure
534,0.88528168,0.88626248,2.5826607000000004,3.1108351,0.0166069585829973,42.91102981567383,38.756591796875,34.67071533203125,2018-04-29T15:53:36+00:00,0.8302145941454757,528.9348754882812,1845.398193359375,1024.0,1465.669470283401,0,FastCharge_000001_CH38_structure
535,0.88435209,0.88528931,2.5791993,3.1072109,0.0166970398277044,42.86870193481445,38.80075073242188,34.65590286254883,2018-04-29T16:32:00+00:00,0.8300689534785037,529.8201904296875,1848.50537109375,896.0,1466.3079652105598,0,FastCharge_000001_CH38_structure
536,0.88342303,0.88436514,2.5758471000000003,3.1040425,0.016785442829132,42.86363220214844,38.800758361816406,34.647945404052734,2018-04-29T17:10:24+00:00,0.8298362860688926,530.7045288085938,1851.6094970703125,896.0,1466.4127158103263,0,FastCharge_000001_CH38_structure
537,0.88238341,0.88342315,2.5726223,3.1008177000000003,0.0168819986283779,42.928836822509766,38.83644104003906,34.6922492980957,2018-04-29T17:48:48+00:00,0.8296593185726461,531.5879516601562,1854.7103271484373,896.0,1386.1309242138464,0,FastCharge_000001_CH38_structure
538,0.88175243,0.88261318,2.5697851000000003,3.0977337000000005,0.017013594508171,42.92215347290039,38.85506057739258,34.61482238769531,2018-04-29T18:25:04+00:00,0.8295694042389763,532.4705810546875,1857.8079833984373,1152.0,1468.6039310178269,0,FastCharge_000001_CH38_structure
539,0.88086069,0.88192981,2.5654428,3.0959959,0.0171929877251386,42.87100982666016,38.71797561645508,34.462669372558594,2018-04-29T19:03:28+00:00,0.8286324926980686,533.3524780273438,1860.904052734375,1152.0,1545.1185673444772,0,FastCharge_000001_CH38_structure
540,0.88010961,0.88122374,2.5611358,3.0934556,0.017415503039956,42.94258117675781,38.674930572509766,34.248226165771484,2018-04-29T19:44:00+00:00,0.8279206593429044,534.2337036132812,1863.9974365234373,1152.0,1459.2527066317527,0,FastCharge_000001_CH38_structure
541,1.7608931,1.7624412,5.424027,6.006683799999999,0.0174532495439052,42.87903594970703,32.884239196777344,31.23246383666992,2018-04-29T20:22:24+00:00,0.9029985896710596,535.9961547851562,1870.004150390625,1280.0,32341.9221078283,0,FastCharge_000001_CH38_structure
0,1.5422875,1.0653598,4.7260265,3.7130868,0.0154850278049707,34.06071472167969,30.95005416870117,22.42301177978516,2018-04-13T01:27:28+00:00,1.272802591094827,1.0653598308563232,3.7130868434906006,101760.0,,0,FastCharge_000002_CH10_structure
1,1.0665728,1.0660903,3.2501111000000003,3.7013445,0.0154348416253924,33.433834075927734,32.14949417114258,30.830272674560547,2018-04-14T06:21:52+00:00,0.8780893267297871,2.1314501762390137,7.414431095123291,640.0,1505.2169567843623,0,FastCharge_000002_CH10_structure
2,1.0674551,1.0669638,3.2535503,3.702806,0.0153989549726247,33.40396499633789,32.10660552978516,30.779943466186523,2018-04-14T07:08:48+00:00,0.8786715534111157,3.198413848876953,11.117237091064451,640.0,1571.931340025291,0,FastCharge_000002_CH10_structure
3,1.0682849,1.0676115,3.2569406,3.7043991,0.0153653426095843,33.32526779174805,32.0885124206543,30.824745178222656,2018-04-14T07:57:52+00:00,0.8792088843774959,4.266025543212891,14.821636199951172,512.0,1434.1570689013608,0,FastCharge_000002_CH10_structure
4,1.0687084,1.0681635,3.2589636000000004,3.7053311,0.0153263118118047,33.304203033447266,32.086307525634766,30.80454444885254,2018-04-14T08:42:40+00:00,0.8795337075275137,5.334188938140869,18.526968002319336,640.0,1502.1776137008142,0,FastCharge_000002_CH10_structure
5,1.0690936000000002,1.0686951,3.2603614,3.7068088,0.0153088169172406,33.2571907043457,32.04114532470703,30.79183387756348,2018-04-14T09:29:36+00:00,0.879560175858005,6.402884006500244,22.233776092529297,640.0,1500.3024846953565,0,FastCharge_000002_CH10_structure
6,1.069415,1.0689446000000002,3.261518,3.7073231,0.0153021700680255,33.29499816894531,32.01417922973633,30.69132232666016,2018-04-14T10:16:32+00:00,0.8797501356167203,7.471828460693359,25.94109916687012,640.0,1498.85246813329,0,FastCharge_000002_CH10_structure
7,1.0697305,1.0693917,3.2626324,3.7084062000000007,0.0152863515540957,33.306644439697266,32.0474853515625,30.734111785888672,2018-04-14T11:03:28+00:00,0.8797936968177865,8.541220664978027,29.64950561523437,640.0,1499.998535792502,0,FastCharge_000002_CH10_structure
8,1.0699873,1.0695196000000002,3.2637722,3.7082927,0.0152680678293108,33.36469650268555,32.07064437866211,30.73861122131348,2018-04-14T11:50:24+00:00,0.8801279898968061,9.610739707946776,33.3577995300293,512.0,1432.5553541895322,0,FastCharge_000002_CH10_structure
9,1.0702368999999998,1.0699040000000002,3.2646182,3.7093527,0.0152644282206892,33.36583709716797,32.08159255981445,30.76009559631348,2018-04-14T12:35:12+00:00,0.880104553012713,10.680644035339355,37.0671501159668,640.0,1501.574941874246,0,FastCharge_000002_CH10_structure
10,1.0704191,1.0700208,3.2652287,3.709384,0.0152499675750732,33.60875701904297,32.07622528076172,30.711397171020508,2018-04-14T13:22:08+00:00,0.8802617092218009,11.750664710998535,40.77653503417969,640.0,1501.3283771219662,0,FastCharge_000002_CH10_structure
11,1.0704424,1.0700408,3.2655013,3.7092543,0.0152458762750029,33.27589797973633,32.05302047729492,30.974178314208984,2018-04-14T14:09:04+00:00,0.8803659808387901,12.82070541381836,44.48579025268555,640.0,1499.5113358190383,0,FastCharge_000002_CH10_structure
12,1.0705919,1.0703201,3.2653539,3.710386,0.0152488509193062,33.35957336425781,32.07500076293945,30.80864143371582,2018-04-14T14:56:00+00:00,0.880057735232938,13.89102554321289,48.19617462158203,512.0,1432.849536476283,0,FastCharge_000002_CH10_structure
13,1.0705655,1.0701915000000002,3.265172,3.7101574,0.0152662610635161,33.41598892211914,32.0457763671875,30.762475967407227,2018-04-14T15:40:48+00:00,0.88006293210094,14.961216926574709,51.90633392333984,640.0,1499.455067865901,0,FastCharge_000002_CH10_structure
14,1.0704837,1.0702733999999998,3.2652402,3.7102406,0.0152573734521865,33.342735290527344,31.99885368347168,30.68419075012207,2018-04-14T16:27:44+00:00,0.8800615787558359,16.031490325927734,55.61657333374024,640.0,1497.154523237744,0,FastCharge_000002_CH10_structure
15,1.0706061000000002,1.0702846,3.2659285,3.7098074,0.0152444588020443,33.406044006347656,32.06089782714844,30.64265251159668,2018-04-14T17:14:40+00:00,0.880349880158199,17.101774215698242,59.32638168334961,640.0,1500.5284780975626,0,FastCharge_000002_CH10_structure
16,1.0706448999999998,1.0702916,3.2663592999999995,3.709439,0.0152231864631176,33.41276168823242,32.121273040771484,30.792261123657227,2018-04-14T18:01:36+00:00,0.8805534475698346,18.172067642211918,63.03582000732422,512.0,1434.2428350685127,0,FastCharge_000002_CH10_structure
17,1.0707958,1.0704415,3.2669015,3.7098272,0.0152225457131862,33.45988464355469,32.124481201171875,30.787538528442383,2018-04-14T18:46:24+00:00,0.8806074579430545,19.242507934570312,66.74564361572266,640.0,1502.6252582563643,0,FastCharge_000002_CH10_structure
18,1.0708847,1.0704511,3.267,3.7097206,0.0152159044519066,33.44657897949219,32.135406494140625,30.796167373657227,2018-04-14T19:33:20+00:00,0.8806593143429724,20.312959671020508,70.45536804199219,640.0,1503.179761473882,0,FastCharge_000002_CH10_structure
19,1.0707641,1.0704817,3.2663596,3.709837,0.0152109200134873,33.37306213378906,32.10917663574219,30.78048324584961,2018-04-14T20:20:16+00:00,0.8804590606002365,21.383441925048828,74.16520690917969,512.0,1434.2456865774038,0,FastCharge_000002_CH10_structure
20,1.0708299,1.0704886999999998,3.2664151,3.709893,0.0152145242318511,33.42229080200195,32.092735290527344,30.785629272460938,2018-04-14T21:05:04+00:00,0.8804607302690401,22.453929901123047,77.8750991821289,640.0,1501.567621555335,0,FastCharge_000002_CH10_structure
21,1.0708976,1.0705521,3.2668688,3.7100692,0.0152145531028509,33.488914489746094,32.16168212890625,30.856250762939453,2018-04-14T21:52:00+00:00,0.8805412039214793,23.52448272705078,81.58516693115234,640.0,1435.4695976849798,0,FastCharge_000002_CH10_structure
22,1.070961,1.0706076999999998,3.266808,3.7099633,0.0152084166184067,33.46367263793945,32.17729568481445,30.845882415771484,2018-04-14T22:36:48+00:00,0.8805499504536878,24.595088958740234,85.29512786865234,640.0,1505.8104415115008,0,FastCharge_000002_CH10_structure
23,1.0708232,1.0705516000000002,3.2662437,3.7098148,0.0152169596403837,33.524169921875,32.16025924682617,30.83861923217773,2018-04-14T23:23:44+00:00,0.8804330879266533,25.66564178466797,89.00494384765625,640.0,1504.0752948921418,0,FastCharge_000002_CH10_structure
24,1.0707258999999998,1.0703306,3.2655323,3.7089236,0.0152047397568821,33.47662353515625,32.19987106323242,30.819467544555664,2018-04-15T00:10:40+00:00,0.8804528354264293,26.735971450805664,92.7138671875,512.0,1437.4666553632171,0,FastCharge_000002_CH10_structure
25,1.0708826,1.0705233,3.2652042000000003,3.7099288,0.015218443237245,33.430564880371094,32.10634994506836,30.77018547058105,2018-04-15T00:55:28+00:00,0.8801258396118007,27.806495666503903,96.42379760742188,640.0,1502.0198344017583,0,FastCharge_000002_CH10_structure
26,1.0707502,1.0704904,3.2644951,3.7101462,0.0152337308973073,33.460289001464844,32.05192184448242,30.649581909179688,2018-04-15T01:42:24+00:00,0.8798831431494533,28.87698554992676,100.13394165039062,512.0,1430.2888665277749,0,FastCharge_000002_CH10_structure
27,1.0709372,1.0704796,3.2647464,3.7100141,0.0152348224073648,33.30015182495117,32.02592468261719,30.70307922363281,2018-04-15T02:27:12+00:00,0.8799822081538718,29.947465896606445,103.84395599365234,640.0,1498.085500919911,0,FastCharge_000002_CH10_structure
28,1.0711445,1.0707446000000005,3.2653534,3.7112241,0.0152247678488492,33.36246490478516,32.010616302490234,30.66884422302246,2018-04-15T03:14:08+00:00,0.879858858428948,31.01820945739746,107.55518341064452,640.0,1497.5422135994545,0,FastCharge_000002_CH10_structure
29,1.0713712,1.0709381000000002,3.2661614,3.7117624,0.0152255417779088,33.35819625854492,32.04249572753906,30.735729217529297,2018-04-15T04:01:04+00:00,0.8799489428525921,32.089149475097656,111.2669448852539,640.0,1499.4728572265751,0,FastCharge_000002_CH10_structure
30,1.071273,1.0709863000000002,3.2662096000000003,3.7118807,0.0152123076841235,33.450035095214844,32.1053581237793,30.760046005249023,2018-04-15T04:48:00+00:00,0.8799338836509483,33.160133361816406,114.97882843017578,512.0,1433.4247997234731,0,FastCharge_000002_CH10_structure
31,1.0711744,1.0709001,3.2660439,3.7112262,0.0152083709836006,33.46271896362305,32.13809967041016,30.82659912109375,2018-04-15T05:32:48+00:00,0.8800444176644365,34.23103332519531,118.69004821777344,640.0,1503.886409195161,0,FastCharge_000002_CH10_structure
32,1.0712643999999998,1.0708815,3.2664514,3.7110109,0.0152142327278852,33.4478645324707,32.173118591308594,30.922607421875,2018-04-15T06:19:44+00:00,0.88020528314805,35.30191421508789,122.40106201171876,640.0,1505.113720860563,0,FastCharge_000002_CH10_structure
33,1.0712545,1.0709095,3.2663953,3.711143,0.0152152553200721,33.48253631591797,32.18299865722656,30.917261123657227,2018-04-15T07:06:40+00:00,0.880158835162105,36.372825622558594,126.1122055053711,512.0,1436.9570339999505,0,FastCharge_000002_CH10_structure
34,1.0711246,1.0706928999999998,3.2659869,3.7102182,0.0151971708983182,33.48859024047852,32.22175216674805,30.896717071533203,2018-04-15T07:51:28+00:00,0.8802681470324305,37.44351959228516,129.82241821289062,640.0,1508.6493522179062,0,FastCharge_000002_CH10_structure
35,1.0711483,1.070824,3.265672,3.7108386,0.0151996463537216,33.458984375,32.19551086425781,30.92566680908203,2018-04-15T08:38:24+00:00,0.8800361190594493,38.51434326171875,133.53326416015625,640.0,1506.441862682646,0,FastCharge_000002_CH10_structure
36,1.0711002,1.070873,3.2654388,3.7111156,0.015211833640933,33.44171524047852,32.1778450012207,30.882362365722656,2018-04-15T09:25:20+00:00,0.879907594363269,39.5852165222168,137.244384765625,512.0,1436.8608070201908,0,FastCharge_000002_CH10_structure
37,1.0710839,1.0707049,3.2650268,3.7103992,0.0152094829827547,33.425811767578125,32.19281768798828,30.85848999023437,2018-04-15T10:10:08+00:00,0.8799664467370518,40.65591812133789,140.95477294921875,640.0,1506.9177952591133,0,FastCharge_000002_CH10_structure
38,1.0710198,1.0707074,3.2646167,3.7104971,0.0152104515582323,33.4388542175293,32.15980911254883,30.82910919189453,2018-04-15T10:57:04+00:00,0.8798327048955247,41.72662734985352,144.66526794433594,640.0,1504.801132549781,0,FastCharge_000002_CH10_structure
39,1.0709572,1.0705907,3.2638397,3.7102227,0.0152220074087381,33.39487075805664,32.11334991455078,30.79417991638184,2018-04-15T11:44:00+00:00,0.8796883540171322,42.79721832275391,148.37550354003906,512.0,1434.362966054146,0,FastCharge_000002_CH10_structure
40,1.0710604,1.0707233,3.2635756,3.7110722,0.0152422487735748,33.428165435791016,32.05604553222656,30.687610626220703,2018-04-15T12:28:48+00:00,0.8794158195035925,43.867942810058594,152.08656311035156,640.0,1499.8990296428578,0,FastCharge_000002_CH10_structure
41,1.0710026,1.070663,3.2639572999999995,3.7110233,0.0152519885450601,33.49751663208008,32.10166931152344,30.799745559692383,2018-04-15T13:15:44+00:00,0.8795302632564984,44.938602447509766,155.79759216308594,512.0,1433.10218656134,0,FastCharge_000002_CH10_structure
42,1.0709615,1.070727,3.263341,3.7110825,0.0152384098619222,33.424190521240234,32.10633087158203,30.78958511352539,2018-04-15T14:00:32+00:00,0.8793501626546971,46.00933074951172,159.5086669921875,640.0,1502.669399040135,0,FastCharge_000002_CH10_structure
43,1.0709077,1.0705633999999995,3.2626798,3.7105033,0.0152416210621595,33.5317268371582,32.123191833496094,30.79777336120605,2018-04-15T14:47:28+00:00,0.8793092300982458,47.07989501953125,163.21917724609375,640.0,1502.701398584918,0,FastCharge_000002_CH10_structure
44,1.0708535,1.0705402,3.2621369,3.7104621,0.0152397882193326,33.405494689941406,32.11520767211914,30.79651641845703,2018-04-15T15:34:24+00:00,0.8791726777104123,48.15043640136719,166.9296417236328,512.0,1434.1120172162807,0,FastCharge_000002_CH10_structure
45,1.0706104,1.0704870000000002,3.2614214,3.7104564,0.0152461202815175,33.46112823486328,32.09100341796875,30.777008056640625,2018-04-15T16:19:12+00:00,0.8789811948740323,49.22092056274414,170.6400909423828,640.0,1501.5534312838145,0,FastCharge_000002_CH10_structure
46,1.0707922,1.0703412,3.2620187,3.7094624,0.0152443740516901,33.50750732421875,32.14920425415039,30.857797622680664,2018-04-15T17:06:08+00:00,0.879377750263758,50.291263580322266,174.3495635986328,512.0,1435.477082410714,0,FastCharge_000002_CH10_structure
47,1.0707623,1.0704445,3.2624619,3.7098043,0.0152257401496171,33.51771545410156,32.14662170410156,30.87506866455078,2018-04-15T17:50:56+00:00,0.879416172977103,51.3617057800293,178.05935668945312,640.0,1504.1081601210526,0,FastCharge_000002_CH10_structure
48,1.0706935,1.0703912,3.262409,3.7092907,0.0152256060391664,33.617950439453125,32.215911865234375,30.83658790588379,2018-04-15T18:37:52+00:00,0.8795236782061864,52.43209838867188,181.7686462402344,512.0,1438.1919629675915,0,FastCharge_000002_CH10_structure
49,1.0708975,1.0705491000000005,3.2627566000000003,3.709651,0.0152123635634779,33.64059829711914,32.24380111694336,30.921449661254883,2018-04-15T19:22:40+00:00,0.8795319559710605,53.50264739990234,185.47830200195312,640.0,1507.9786665619315,0,FastCharge_000002_CH10_structure
50,1.0709598,1.0705417,3.2630334,3.7098417,0.0152153698727488,33.7083625793457,32.2712287902832,30.956422805786133,2018-04-15T20:09:36+00:00,0.879561357025018,54.57318878173828,189.18814086914065,512.0,1440.2813472730295,0,FastCharge_000002_CH10_structure
51,1.070883,1.0706208000000002,3.2631526,3.7099969,0.0151925412937998,33.661014556884766,32.29282760620117,31.01700592041016,2018-04-15T20:54:24+00:00,0.8795566918128693,55.6438102722168,192.8981475830078,640.0,1511.1499312195906,0,FastCharge_000002_CH10_structure
52,1.0708803999999998,1.0705819,3.2632899,3.7094531,0.0151896141469478,33.72964859008789,32.339317321777344,31.0183048248291,2018-04-15T21:41:20+00:00,0.8797226469853466,56.714393615722656,196.6075897216797,512.0,1444.0671204871342,0,FastCharge_000002_CH10_structure
53,1.0708002,1.0705163,3.2628894,3.7091782,0.0151873417198657,33.734073638916016,32.346458435058594,30.96808624267578,2018-04-15T22:26:08+00:00,0.8796798708673529,57.78490829467773,200.3167724609375,640.0,1513.6702027132196,0,FastCharge_000002_CH10_structure
54,1.0707842,1.0703624,3.2626128,3.7086389,0.0151806585490703,33.78293228149414,32.356388092041016,31.015684127807617,2018-04-15T23:13:04+00:00,0.8797332088599945,58.85527038574219,204.02540588378903,512.0,1445.0908403020935,0,FastCharge_000002_CH10_structure
55,1.0706327,1.0703812,3.2621977,3.7087281,0.0151809025555849,33.72065353393555,32.36149978637695,31.033559799194336,2018-04-15T23:57:52+00:00,0.8796001249053551,59.92565155029297,207.7341461181641,640.0,1514.519442477632,0,FastCharge_000002_CH10_structure
56,1.0707921,1.070356,3.2622809,3.708496100000001,0.0151875019073486,33.697410583496094,32.389591217041016,31.03125,2018-04-16T00:44:48+00:00,0.8796775868255596,60.99600982666016,211.4426422119141,512.0,1446.4513596228394,0,FastCharge_000002_CH10_structure
57,1.0706505,1.0703832,3.2619512000000004,3.7088196,0.0151977771893143,33.758758544921875,32.36136245727539,31.030611038208008,2018-04-16T01:29:36+00:00,0.8795119611641397,62.06639099121094,215.1514587402344,640.0,1444.8817844622915,0,FastCharge_000002_CH10_structure
58,1.0706799,1.0703386,3.2616444,3.7085187,0.015180223621428,33.79513168334961,32.41053009033203,31.004074096679688,2018-04-16T02:14:24+00:00,0.879500594132099,63.1367301940918,218.85997009277344,640.0,1517.4410570187324,0,FastCharge_000002_CH10_structure
59,1.0705699,1.0702239,3.2609053,3.70824,0.015202647075057,33.784156799316406,32.41535186767578,31.030500411987305,2018-04-16T03:01:20+00:00,0.8793673818307337,64.20695495605469,222.56822204589844,640.0,1446.9635782531705,0,FastCharge_000002_CH10_structure
60,1.0706924,1.0703117,3.2606807,3.7086816,0.0152047583833336,33.7034912109375,32.378196716308594,31.031373977661133,2018-04-16T03:46:08+00:00,0.8792021132253576,65.27726745605469,226.2769012451172,640.0,1514.732956085747,0,FastCharge_000002_CH10_structure
61,1.0705771000000002,1.0702459999999998,3.2601848,3.7086251,0.0152129419147968,33.60991287231445,32.331687927246094,31.00809860229492,2018-04-16T04:33:04+00:00,0.8790817923332287,66.3475112915039,229.9855194091797,512.0,1443.6063729737878,0,FastCharge_000002_CH10_structure
62,1.0703943,1.0701265,3.2596154,3.7082384,0.0152046363800764,33.69145965576172,32.320945739746094,30.937576293945312,2018-04-16T05:17:52+00:00,0.8790199141457572,67.41764068603516,233.6937561035156,640.0,1442.7783163328068,0,FastCharge_000002_CH10_structure
63,1.0705042,1.0701715,3.2595568,3.708353,0.0151999481022357,33.68152618408203,32.30275344848633,30.92987060546875,2018-04-16T06:02:40+00:00,0.878976947448099,68.48780822753906,237.4021148681641,640.0,1511.8936816199134,0,FastCharge_000002_CH10_structure
64,1.0705535,1.0701221,3.2592885,3.7083447,0.0151969231665134,33.635780334472656,32.299293518066406,30.98104286193848,2018-04-16T06:49:36+00:00,0.878906564430216,69.55792999267578,241.11045837402344,640.0,1442.052545369489,0,FastCharge_000002_CH10_structure
65,1.0705276,1.0701441,3.258919,3.7086849,0.0152129773050546,33.65486145019531,32.26201629638672,30.867082595825195,2018-04-16T07:34:24+00:00,0.8787263107739348,70.6280746459961,244.8191375732422,640.0,1509.802348201285,0,FastCharge_000002_CH10_structure
66,1.0705111,1.0701956,3.2582359,3.7089922,0.0152151957154273,33.631866455078125,32.22760009765625,30.86992835998535,2018-04-16T08:21:20+00:00,0.8784693319117791,71.69827270507812,248.52813720703125,640.0,1438.8732221842038,0,FastCharge_000002_CH10_structure
67,1.0703456,1.0700961000000002,3.2574303,3.7088406,0.0152322128415107,33.5535774230957,32.18748092651367,30.859264373779297,2018-04-16T09:06:08+00:00,0.8782880288788899,72.76836395263672,252.23696899414065,640.0,1505.590468383526,0,FastCharge_000002_CH10_structure
